nahr walddist stoerdist Output
0.066930 531.035442 4957.269267 0.000000
0.398526 335.469269 2294.539056 0.546781
0.028460 136.143644 2809.035996 0.000000
0.344968 650.508412 1456.230261 0.211581
0.773572 693.558583 2813.450433 0.489478
0.089141 650.670533 3466.165602 0.000000
0.220412 959.012417 4212.543920 0.029013
0.630893 774.625449 4385.452984 0.657188
0.590908 869.714375 3411.396273 0.251517
0.847999 103.841474 1720.753184 0.594942
0.420221 659.769408 2553.457301 0.253479
0.726401 779.958090 4580.140548 0.664129
0.194781 662.359520 2100.674736 0.000000
0.670790 65.190335 1474.799514 0.508774
0.083347 859.816465 639.140694 0.000000
0.662410 563.966777 3936.857561 0.595878
0.981092 113.981646 982.978191 0.419332
0.892892 322.531475 756.538477 0.400580
0.728733 441.186571 1776.737804 0.449102
0.906629 607.355672 1163.823778 0.249898
0.018086 770.974212 458.192766 0.000000
0.781902 811.757191 2737.475806 0.431330
0.764873 871.961410 838.719960 0.135128
0.662427 838.237228 1761.585873 0.232578
0.354430 592.760773 4128.106743 0.338460
0.532368 556.002940 1361.725686 0.297264
0.129539 11.845163 1283.490021 0.064207
0.021887 777.490793 417.629564 0.000000
0.769016 130.456510 302.034908 0.004377
0.993179 468.870504 780.433596 0.237961
0.146922 973.769584 4862.218671 0.015664
0.629272 257.312118 1386.339615 0.504775
0.787747 663.556686 3576.917728 0.618061
0.591615 530.433628 2891.228505 0.410557
0.548183 39.274891 3991.879754 0.862495
0.178994 533.591162 1450.647625 0.000000
0.010818 905.686658 4554.809432 0.000000
0.507896 169.844796 1875.803241 0.599377
0.050747 71.334441 3284.298037 0.000000
0.412541 272.921805 3452.028009 0.656511
0.119585 263.198066 393.787751 0.035695
0.352546 201.184716 2347.587830 0.621505
0.490488 346.484901 3782.735110 0.717037
0.368667 563.759034 3544.451915 0.268222
0.805917 117.081658 2504.693893 0.627908
0.718710 44.271368 3291.643533 0.681521
0.046409 468.836211 3300.734045 0.000000
0.414008 389.589665 2297.620881 0.456555
0.702470 614.967107 3533.650657 0.513020
0.428849 252.503357 581.110100 0.428378
0.830283 670.887394 349.819257 0.050954
0.802261 374.817132 4300.440272 0.866280
0.036428 587.787592 4476.846848 0.000000
0.290305 249.392226 2238.842993 0.563526
0.838637 821.392189 2145.004692 0.493181
0.303916 278.467924 3483.662677 0.697704
0.758513 269.340514 562.806737 0.420862
0.919871 610.779139 3781.256096 0.646427
0.085508 212.543045 3558.595770 0.000000
0.394606 173.430995 1638.424707 0.537716
0.956855 496.275302 3055.290325 0.550989
0.553589 448.293438 4141.844085 0.719776
0.459420 682.112315 4959.606524 0.654295
0.997440 272.851153 4602.711227 0.924604
0.522631 342.813813 941.757791 0.369411
0.014818 591.938084 4003.290270 0.000000
0.958302 886.851989 1311.348588 0.309380
0.486039 886.112834 3309.256726 0.203997
0.244845 29.819958 3828.533155 0.288002
0.314292 687.655579 4228.867997 0.331124
0.079154 147.239855 3821.039321 0.000000
0.750920 789.557778 1828.301764 0.366712
0.665037 653.620068 2277.323474 0.436535
0.408115 314.152360 2268.560822 0.595944
0.289866 830.472134 3763.434546 0.205573
0.781356 914.960177 3646.954594 0.424956
0.114209 761.573839 3075.931924 0.001366
0.103974 265.554736 4195.853529 0.021329
0.504675 345.073107 1241.644175 0.416138
0.841495 630.657159 3912.727483 0.672462
0.786064 445.543097 769.238460 0.272135
0.152585 52.081013 3608.689832 0.171333
0.465997 561.647434 2242.090174 0.349618
0.209882 380.846149 2767.485910 0.121514
0.125230 83.353974 4230.212698 0.124110
0.137028 686.077082 4718.978478 0.075958
0.104688 25.806571 3351.704320 0.013496
0.170442 397.847449 3229.213000 0.122982
0.758034 131.678359 2167.522374 0.606766
0.762723 512.863330 594.105342 0.203821
0.103714 749.063514 3155.492894 0.000703
0.492399 263.237267 3928.504101 0.859603
0.700968 242.762522 2211.651012 0.634481
0.892094 825.560756 1156.782849 0.263776
0.101694 450.351190 728.646850 0.001236
0.200645 309.576007 611.120108 0.202740
0.516174 571.600653 1740.689762 0.357551
0.089965 679.124638 2137.999286 0.000000
0.123736 729.902711 411.220129 0.000000
0.776260 602.794214 3275.020559 0.554561
0.998238 236.194842 791.566259 0.425414
0.618409 237.982836 2386.034668 0.657377
0.360656 145.533108 3830.158813 0.723225
0.684368 254.389459 3181.301399 0.678836
0.463505 207.402861 426.982702 0.278816
0.937852 332.671374 4859.600760 0.951232
0.152129 671.107313 1957.417425 0.000000
0.188601 51.229857 3668.348979 0.246293
0.300966 607.586778 3337.194723 0.253785
0.065751 981.308500 1524.988884 0.000000
0.384154 644.403620 1716.116139 0.207812
0.639960 66.892327 3250.750726 0.707298
0.301142 530.157681 3083.831487 0.208698
0.116904 541.562464 1577.377003 0.000000
0.755741 747.194589 2104.584020 0.425543
0.404404 896.617348 4665.849851 0.155127
0.770715 173.691607 314.000676 0.029668
0.991067 765.826494 4090.398066 0.675770
0.288176 731.987474 1315.753139 0.155107
0.261958 664.149748 1101.863773 0.047956
0.264493 478.043240 3039.556862 0.085678
0.336496 690.169736 2422.924738 0.200604
0.969835 646.754872 3431.808207 0.580558
0.308553 866.465654 719.107831 0.096670
0.457568 877.231114 4184.936666 0.380801
0.306631 228.235792 2193.337804 0.607782
0.875081 482.455773 532.361121 0.223966
0.624261 624.707086 4635.137872 0.797860
0.572793 80.889893 2420.536468 0.643709
0.905367 852.866528 2989.213218 0.467261
0.946342 671.403775 3619.720594 0.638179
0.530726 382.813271 4111.333714 0.779766
0.266127 431.237671 1837.978683 0.152726
0.165295 838.217943 2977.946409 0.000000
0.026164 989.575590 2177.462880 0.000000
0.489581 505.812281 3603.923283 0.502328
0.476389 94.736453 1637.308537 0.571205
0.137215 218.270472 4073.717604 0.165121
0.726013 353.220467 4609.018122 0.902446
0.288910 535.205215 356.241399 0.061862
0.761953 329.516573 2967.345085 0.599981
0.877580 334.222104 3246.070441 0.635787
0.693368 189.053265 1430.500362 0.517792
0.785957 160.050815 2472.457232 0.620446
0.679397 558.910468 1947.686223 0.400124
0.546199 657.356923 3666.693806 0.554743
0.203423 472.234075 1668.621357 0.028371
0.653805 807.824406 3260.979527 0.304087
0.399355 326.290117 1949.998913 0.549589
0.394648 32.251268 2668.208217 0.604864
0.108403 925.790885 2731.608477 0.000000
0.783079 5.462489 524.891611 0.410480
0.084161 894.855256 403.063803 0.000000
0.070580 922.069265 4035.611721 0.000000
0.503412 8.004096 2963.477434 0.627080
0.136691 592.077756 4579.015728 0.077613
0.786518 648.272267 726.859942 0.209181
0.494550 352.388885 4060.551859 0.816068
0.465010 961.736247 4432.119850 0.328947
0.816386 970.736083 1187.408892 0.254650
0.652055 94.181854 3849.325685 0.824536
0.173326 221.251333 1650.152180 0.158010
0.989424 148.456752 4808.019745 0.962079
0.124740 939.299925 3119.588054 0.001110
0.980872 257.414173 4434.966205 0.893260
0.580373 639.160722 2511.883946 0.424882
0.233434 760.965060 2802.251637 0.000000
0.172867 299.277676 3612.341359 0.210247
0.480787 471.999290 1915.614010 0.409112
0.080013 869.793051 4396.587276 0.000000
0.803862 939.404005 2675.503616 0.456443
0.928740 341.929270 2188.064427 0.592618
0.565969 879.953971 2287.103030 0.161342
0.024429 224.381240 1496.423485 0.000000
0.425391 226.537563 456.643492 0.337554
0.143312 437.690139 1552.323158 0.056063
0.476287 581.970230 1910.131442 0.371753
0.434227 487.322752 1015.442147 0.231267
0.755956 400.018427 3422.351718 0.624572
0.390871 394.055958 3365.734209 0.469940
0.809909 713.258100 474.516002 0.188200
0.852290 555.557860 2346.439499 0.521026
0.255733 863.936470 891.573458 0.019998
0.419529 419.128527 3248.128485 0.398151
0.894281 322.151965 798.778934 0.411349
0.223938 983.872757 590.687074 0.000000
0.193840 132.010500 2775.193075 0.204686
0.341755 599.025133 4216.749903 0.340333
0.395934 290.554131 413.552455 0.228366
0.660724 167.258936 1897.496584 0.626353
0.904164 897.338505 4794.341485 0.571751
0.051079 707.945348 2858.166587 0.000000
0.298593 525.956125 1064.901456 0.209963
0.159502 38.961191 4702.107650 0.249588
0.428115 140.137475 955.606242 0.409492
0.647892 754.224814 4509.635224 0.729702
0.749600 586.219414 1558.100002 0.399827
0.395562 408.900842 3233.489370 0.440345
0.305131 722.475365 4018.049770 0.306027
0.016169 20.371313 747.328228 0.000000
0.732246 858.299759 4084.170602 0.430850
0.168383 933.255639 2773.326461 0.000000
0.529411 56.676834 3514.545841 0.749813
0.508368 390.267187 1417.419704 0.428440
0.159689 763.091886 922.493741 0.000000
0.137911 997.841792 2134.162995 0.000000
0.789496 574.666122 1513.127842 0.381914
0.019403 494.683854 1789.215577 0.000000
0.863584 792.650510 736.767893 0.205000
0.475584 893.617573 4287.887115 0.406773
0.712751 171.987519 3371.559954 0.728146
0.376101 663.933150 1830.734049 0.205900
0.069295 532.489758 4369.992085 0.000000
0.494264 161.697784 2195.436629 0.642958
0.313289 834.349624 4136.520597 0.225612
0.232195 353.665525 4915.987731 0.361439
0.163001 596.802174 1282.876278 0.000000
0.341175 968.112719 3516.740790 0.036360
0.704319 262.870088 658.730619 0.409800
0.983656 443.728049 510.592287 0.270112
0.005710 453.526960 1216.148034 0.000000
0.136394 337.367532 2699.257603 0.073697
0.466223 110.369427 2472.064115 0.606238
0.661202 234.221233 1063.950662 0.414877
0.148669 514.708206 1418.257689 0.000000
0.546498 153.095431 854.157259 0.406240
0.090069 262.268934 2094.052962 0.000000
0.852594 56.017141 2555.927460 0.637078
0.820738 778.922187 1642.100204 0.406949
0.269250 414.669614 4791.927202 0.379405
0.357772 968.204401 526.832316 0.021587
0.583760 504.627919 531.050983 0.208745
0.565063 559.216198 756.213049 0.204352
0.351278 55.686358 3196.691394 0.622648
0.940384 578.639214 4169.419823 0.689281
0.371693 181.941298 2682.360816 0.641424
0.510630 209.873844 1591.141856 0.549204
0.042182 206.268799 3107.622706 0.000000
0.961430 602.742349 677.608480 0.216323
0.819479 959.407609 2521.813786 0.435699
0.281241 410.199464 4712.476502 0.493553
0.295843 590.551149 1536.100957 0.189891
0.065075 597.757465 3616.975371 0.000000
0.768445 523.424539 2200.508927 0.490377
0.339129 567.446111 3469.703549 0.252955
0.776183 159.563069 953.011263 0.434599
0.184217 754.561238 845.573072 0.000000
0.852289 502.579317 2997.702300 0.509690
0.238761 345.324084 4282.856541 0.320119
0.554935 904.443799 4713.570967 0.508444
0.243837 367.885269 1163.119470 0.138463
0.116616 79.409340 4741.413832 0.074108
0.369245 52.706075 2365.561167 0.659247
0.733695 347.869919 887.542939 0.386630
0.563094 941.359627 2922.872570 0.078856
0.267653 689.110818 2136.437027 0.072558
0.413556 888.265585 1149.491734 0.079934
0.573728 990.342515 2958.951329 0.013514
0.709185 351.756843 4220.262287 0.857225
0.234023 139.316348 1371.815212 0.203816
0.959396 965.874849 3924.989345 0.488690
0.152766 314.718811 328.571901 0.030372
0.188470 455.275365 4538.979126 0.198650
0.263434 154.858138 1903.250044 0.332896
0.615742 120.369165 3156.332775 0.648723
0.909148 285.070727 586.148786 0.437273
0.768875 917.898605 4685.203849 0.508877
0.703386 88.151392 2953.915932 0.629353
0.857392 740.610582 2162.596186 0.515273
0.361651 84.824037 373.003042 0.155717
0.471504 287.000161 4403.051216 0.899446
0.067623 891.688205 2978.337244 0.000000
0.159618 546.959510 2373.040540 0.000000
0.331866 245.010310 3418.587931 0.699368
0.819410 19.374885 2553.506361 0.640773
0.587356 440.258870 936.214494 0.279440
0.360240 910.528551 1311.706880 0.060829
0.578832 476.199961 4427.388330 0.756391
0.035459 131.675382 3422.276849 0.000000
0.876281 258.481698 4593.460041 0.966518
0.322704 740.001265 1664.459998 0.190552
0.197119 48.298040 2634.512367 0.196585
0.801528 92.664566 3138.989104 0.646306
0.662545 138.369064 1243.627096 0.472852
0.902374 755.995007 3401.498691 0.566219
0.453201 504.468054 1292.072374 0.268617
0.690944 596.314637 3202.787295 0.459898
0.937625 89.001709 2579.987713 0.620633
0.638933 839.436971 4789.035087 0.592365
0.000869 714.424900 1402.510553 0.000000
0.793932 965.052303 4928.264313 0.477563
0.173693 713.258353 588.465424 0.000000
0.176558 192.106164 4776.717933 0.310089
0.007387 754.211801 4376.964457 0.000000
0.656499 586.442459 3041.585915 0.446090
0.356494 748.778390 2431.589049 0.177077
0.427780 768.484775 4281.685444 0.370034
0.926812 213.028471 3775.093072 0.829500
0.700033 440.946160 2415.405156 0.486579
0.094723 277.654800 535.413706 0.000000
0.290565 223.434595 1915.418180 0.543755
0.321722 592.811163 4407.167104 0.355056
0.268450 181.167998 1111.310766 0.289347
0.819578 704.864707 3536.492353 0.628445
0.269074 258.719865 3512.071519 0.415164
0.865287 74.350302 2135.223403 0.611179
0.499579 294.357798 4713.808947 0.988173
0.031458 825.004301 4364.468792 0.000000
0.512933 476.981437 4854.240912 0.837449
0.975749 426.547196 3892.439832 0.725271
0.773237 32.684968 2367.717596 0.605415
0.873667 22.871903 2826.657374 0.632373
0.796007 197.966555 4622.495298 0.969799
0.245472 247.640959 4472.245161 0.378308
0.327236 789.517147 971.053680 0.152820
0.883924 429.786170 4171.763237 0.732450
0.049575 69.095429 4016.843131 0.000000
0.711730 83.485271 4573.101978 0.989649
0.047309 34.304149 889.176519 0.000000
0.456307 297.322927 1605.132611 0.542118
0.331230 431.128799 1898.850173 0.341648
0.897358 820.116508 1419.424296 0.360665
0.449834 97.620608 4320.813939 0.905172
0.981226 747.253025 2128.581304 0.500780
0.389301 373.357345 1606.767179 0.450081
0.044345 426.321422 1060.633871 0.000000
0.209533 483.045184 1866.383635 0.017571
0.309951 3.226801 3666.413495 0.694136
0.472404 584.776862 3209.608442 0.414367
0.645069 93.009605 2086.717299 0.622565
0.820653 736.187523 1076.577352 0.225054
0.490557 274.124868 4802.394188 1.006022
0.875797 757.922590 3272.591617 0.538164
0.795153 57.534229 391.175368 0.191153
0.150021 709.449657 2279.390919 0.000000
0.485169 691.268266 4090.135951 0.602185
0.916541 359.737345 1430.664920 0.481511
0.252640 635.036454 2461.455105 0.010759
0.461631 52.074390 1500.602728 0.535400
0.939010 114.679140 804.334308 0.406065
0.692028 614.990980 317.209065 0.018300
0.083264 518.911320 4189.467010 0.000000
0.099738 140.321953 4543.358373 0.000000
0.102281 694.959698 1831.756300 0.000000
0.608239 694.305342 777.418384 0.206894
0.765917 487.586807 3357.997456 0.526753
0.894031 774.948771 4033.458933 0.633151
0.528615 458.063252 3829.767883 0.646275
0.890497 904.244293 3380.413061 0.462576
0.343338 237.222947 1039.895019 0.416238
0.796181 413.745415 3774.706110 0.694488
0.221124 672.645045 4513.352319 0.154198
0.273805 121.771328 3443.434412 0.444236
0.344234 638.322977 3406.273223 0.242307
0.587321 24.209323 2885.081388 0.605416
0.646625 525.648280 1686.056550 0.349055
0.119869 612.183965 3156.375479 0.004419
0.366275 769.306235 1634.677822 0.154134
0.072361 306.828554 2064.076827 0.000000
0.233763 909.765749 1601.023707 0.000000
0.238930 705.328440 729.284023 0.000000
0.933970 272.761335 946.820874 0.427153
0.607245 44.447529 4084.387278 0.854637
0.810192 650.085000 2910.582447 0.537119
0.864329 380.365520 2331.837925 0.615211
0.378863 240.332822 774.074471 0.434212
0.794610 315.401998 1796.647811 0.577079
0.058791 883.100040 382.114538 0.000000
0.832495 406.634296 4623.721575 0.898094
0.470817 674.997171 2915.342805 0.370067
0.142484 721.662533 1949.769445 0.000000
0.491116 58.184630 2600.729472 0.610091
0.096335 59.640533 1137.261162 0.000000
0.810834 837.707275 2390.599592 0.485324
0.127828 433.418336 2921.401625 0.032966
0.572912 907.746760 2430.941615 0.124001
0.733577 806.981118 2804.335548 0.317585
0.376980 717.151900 2263.357153 0.205591
0.301285 981.652513 1356.080170 0.012749
0.456017 353.945914 2150.099282 0.490343
0.823010 770.087639 391.181312 0.094847
0.025727 408.513557 4712.931202 0.000000
0.474697 678.633348 2326.754391 0.359731
0.423828 659.028809 4936.510565 0.532635
0.263495 528.272750 4784.577942 0.236905
0.317024 388.928316 3726.301210 0.521752
0.031958 845.878328 4606.056107 0.000000
0.498985 146.279216 4171.600593 0.909310
0.020709 345.930185 3551.455741 0.000000
0.792742 702.207999 3262.209689 0.541688
0.629564 309.301800 4674.744445 0.964014
0.354834 958.530331 2885.451857 0.027974
0.586086 552.677783 805.129355 0.205726
0.366843 176.071962 1757.199693 0.599003
0.426435 605.152531 1684.657887 0.255963
0.687156 299.448943 2080.200833 0.656187
0.640492 26.267151 4821.503975 1.022714
0.252051 217.038634 622.590123 0.208415
0.716277 955.673818 1076.821488 0.040269
0.006457 399.732255 3807.331458 0.000000
0.978991 233.953564 2596.641037 0.614648
0.145169 338.551064 4863.804612 0.184295
0.568469 441.399107 1676.249891 0.409078
0.432433 195.472962 1399.793877 0.495877
0.848046 661.083217 2057.475872 0.537977
0.556525 14.532217 3860.351274 0.780367
0.331692 47.610356 952.533004 0.419875
0.811090 520.198433 2999.620964 0.506986
0.123415 924.601474 4879.395413 0.018869
0.146743 900.859331 1889.608995 0.000000
0.909399 893.251589 1976.210480 0.464883
0.597546 979.271348 3113.689581 0.032863
0.469536 516.026805 1616.843331 0.335467
0.096412 609.644299 2199.384785 0.000000
0.366926 278.492030 1126.850408 0.427262
0.647547 269.206453 2534.816309 0.613313
0.280857 421.925781 1451.551728 0.290868
0.236966 559.938581 2468.916159 0.000000
0.653011 289.464637 4423.340839 0.931154
0.876510 575.977433 4135.022729 0.725912
0.762365 692.581266 907.308444 0.203810
0.639898 295.002693 2200.515893 0.603373
0.979408 249.263899 1171.487284 0.452337
0.172915 763.832648 1415.992997 0.000000
0.774470 7.886291 2010.376229 0.605774
0.493991 475.168535 509.940151 0.238930
0.726233 230.935248 3513.571062 0.729785
0.068812 835.126954 2490.808204 0.000000
0.540236 892.869917 4106.239149 0.372345
0.909581 88.343184 696.196927 0.405884
0.879671 396.004976 3155.315706 0.632911
0.939370 606.337390 907.976718 0.201417
0.458187 983.703711 1184.391551 0.016912
0.040675 769.744782 818.523919 0.000000
0.672205 105.989768 2825.763090 0.651824
0.614829 681.047495 3728.905566 0.563234
0.439793 618.109065 2623.940825 0.306373
0.041360 950.436327 385.836336 0.000000
0.985684 103.154825 1222.781141 0.445886
0.013067 368.973823 1419.633460 0.000000
0.234262 171.632947 4180.900679 0.342558
0.315348 721.263000 1817.321920 0.194025
0.393829 480.751355 4719.988454 0.437136
0.231170 740.010471 2267.234256 0.000000
0.268053 631.315394 1185.527113 0.074510
0.287366 185.303650 2343.987426 0.502119
0.183699 794.818431 2797.801523 0.000000
0.028373 900.690422 4010.587130 0.000000
0.242431 209.423664 618.315959 0.207960
0.867512 582.437024 2818.049810 0.525517
0.202775 617.600792 1261.977155 0.000000
0.619521 160.023766 4412.799244 0.949144
0.296558 896.283809 1965.269393 0.073736
0.806885 320.200500 990.115040 0.405061
0.455436 489.015251 3253.455131 0.358536
0.789060 914.204755 1869.819640 0.397753
0.190992 683.638771 4326.291879 0.139228
0.538183 548.644618 2905.004211 0.422180
0.749682 130.835991 2906.511452 0.621882
0.591032 492.884691 3157.921010 0.449823
0.473141 359.640902 3099.783546 0.576123
0.266334 777.334074 3702.711827 0.118855
0.161677 9.035083 3901.546538 0.218968
0.474933 501.066353 958.165651 0.216176
0.346292 531.404892 2284.379952 0.212130
0.020765 637.052006 4848.997590 0.000000
0.510509 391.175650 1844.908554 0.502438
0.217796 33.875570 1629.409212 0.204530
0.989974 653.953990 4509.779149 0.791864
0.885926 890.288598 3737.118488 0.539707
0.963460 724.472727 2401.529592 0.517862
0.545002 14.643289 2581.864428 0.623207
0.266330 509.770918 2527.610375 0.070270
0.802799 532.306626 3746.340473 0.618558
0.069951 958.435508 2585.887102 0.000000
0.635955 142.359361 4432.144407 0.973638
0.799215 624.773923 4758.746123 0.770278
0.985735 350.390459 424.574525 0.259014
0.234572 60.975577 1751.096303 0.211057
0.482265 859.569332 337.169715 0.033933
0.176524 969.425939 4355.270029 0.020436
0.142542 770.069641 3248.845739 0.019569
0.895515 328.389451 1833.055444 0.576970
0.412363 126.651399 2471.743363 0.627310
0.515630 993.822949 781.386548 0.004335
0.606957 756.210079 4944.650159 0.771256
0.778889 878.599910 1801.723433 0.391366
0.586054 21.604405 4645.638717 1.006435
0.815547 52.514369 2140.319631 0.629346
0.765311 817.606854 3216.711429 0.444023
0.704500 687.863089 4702.662688 0.785816
0.342789 352.420479 3901.412624 0.638429
0.063220 816.969648 1787.535789 0.000000
0.855706 705.981315 3908.953252 0.646307
0.043333 100.482680 2392.973521 0.000000
0.005271 304.540462 2490.713819 0.000000
0.320054 949.916506 515.756115 0.035167
0.459574 25.454779 4169.474034 0.830256
0.653419 330.939088 1144.108904 0.417592
0.159304 387.569763 3718.633810 0.196474
0.251714 502.437368 1783.829111 0.007294
0.880042 712.448584 1170.844820 0.274168
0.615679 983.884744 4709.098486 0.371956
0.748646 423.837210 4907.961093 0.898510
0.765690 485.855774 2919.583298 0.474511
0.501684 237.765055 2246.183796 0.605015
0.964047 784.514929 4488.882040 0.712098
0.803852 587.174449 3104.363237 0.544475
0.940970 538.087739 564.746946 0.218973
0.450877 823.098950 3760.369501 0.346562
0.290570 209.449408 3957.002269 0.625475
0.191920 148.874924 1825.997778 0.183905
0.527821 154.470549 3389.473436 0.709581
0.265404 624.733063 4597.726462 0.235723
0.602469 441.588360 1711.767185 0.406475
0.473621 658.638533 4332.121208 0.658229
0.427035 206.948070 671.048602 0.435814
0.942551 937.777182 389.001047 0.096458
0.287186 133.301264 4868.693196 0.720100
0.460582 674.304136 1106.238345 0.224491
0.491440 632.390635 630.479110 0.218937
0.608843 660.120549 2084.489512 0.406997
0.834787 245.077028 2254.648079 0.606858
0.154757 110.260628 1616.121416 0.116191
0.351956 763.877327 462.262608 0.158165
0.140961 937.646718 3608.582109 0.014953
0.807645 750.981556 1009.070170 0.222432
0.644112 916.841233 2990.859775 0.112474
0.501861 927.558583 4547.508846 0.440263
0.575339 377.820569 1678.964773 0.517792
0.454136 168.938506 2189.613369 0.641821
0.048157 22.618715 1622.392562 0.000000
0.305712 243.306070 2161.797281 0.625932
0.866711 298.743627 1026.100313 0.428275
0.298859 508.572543 2038.256955 0.212143
0.198830 608.873403 2475.358313 0.000000
0.944308 631.952478 2343.436815 0.534097
0.431079 120.979986 2809.290880 0.620887
0.262681 221.972086 1557.450017 0.344995
0.643179 328.442127 4877.949027 0.968959
0.043308 890.611044 1481.243654 0.000000
0.784479 212.188225 1657.469486 0.547692
0.660677 912.281576 2180.184134 0.119245
0.634096 451.274131 1501.712071 0.360878
0.365200 631.815010 677.506373 0.203631
0.670107 336.517286 2676.770524 0.565096
0.305459 290.771038 4061.911582 0.725662
0.794846 871.207893 2242.245420 0.433651
0.443439 103.272861 4421.899134 0.893249
0.972259 777.044471 2146.619170 0.501117
0.565711 849.231154 3410.006035 0.281776
0.401471 812.179727 4390.967802 0.265327
0.743445 176.660693 4468.004912 0.933805
0.388922 259.268016 2018.689201 0.637987
0.770844 945.090199 1123.118234 0.176474
0.206639 294.189301 4288.147417 0.342358
0.913573 578.398041 3199.778757 0.558225
0.474759 949.280849 1394.710954 0.076277
0.729518 968.193916 4252.748538 0.305858
0.458772 525.774627 1857.530430 0.347478
0.451838 916.864309 1834.976578 0.132368
0.113443 853.244571 4266.683267 0.027889
0.382987 17.164687 2479.689101 0.654115
0.469142 215.412028 1417.375708 0.512106
0.034151 999.249930 402.694759 0.000000
0.174667 849.162186 3990.898927 0.104100
0.844560 168.877002 2213.828571 0.625899
0.178471 619.857050 3761.169816 0.082379
0.745297 208.453317 4807.713250 0.977416
0.904807 630.099502 4291.115429 0.737625
0.304225 40.091815 2808.394490 0.654613
0.170258 570.983239 329.703814 0.000000
0.631181 200.093232 3903.506755 0.781069
0.450166 205.287799 4240.576053 0.843480
0.604637 424.077044 596.317603 0.291688
0.609644 171.685884 2091.249789 0.629986
0.735573 929.117903 1532.347964 0.193777
0.338584 737.484058 2496.909331 0.188890
0.546955 145.612751 2619.978719 0.604952
0.949350 100.217125 1896.607533 0.629658
0.353941 866.484217 1282.560382 0.096056
0.679372 115.120635 2646.171584 0.638064
0.711771 955.694074 1608.254399 0.080799
0.261277 569.551260 2327.270935 0.046218
0.131321 587.182131 3660.703143 0.037098
0.256385 595.446414 4685.815626 0.202082
0.243961 267.589972 1060.235982 0.212907
0.904298 472.271891 3397.407269 0.623033
0.082890 955.725300 2417.666362 0.000000
0.705884 282.124656 1072.403004 0.440195
0.325374 103.404066 2393.581501 0.618546
0.821886 579.243762 4088.128903 0.665253
0.534046 642.677733 4029.329338 0.607213
0.181255 691.808064 3286.448012 0.031002
0.705264 875.505069 832.214621 0.090125
0.878010 813.158565 2226.501935 0.486153
0.258851 514.847053 965.985995 0.038815
0.525591 529.577599 3555.985743 0.553424
0.153523 93.833599 3211.607035 0.129661
0.020744 26.802820 1716.214304 0.000000
0.930205 890.261989 4052.100780 0.585774
0.674795 836.271006 4591.392259 0.605330
0.610222 15.411530 3739.853310 0.772558
0.453630 276.206840 1494.037369 0.534435
0.355372 863.400728 3968.468960 0.190649
0.267814 135.780220 1245.772399 0.309857
0.634345 942.893981 4984.918014 0.483775
0.742037 694.906666 2739.444698 0.460098
0.073930 442.133735 2137.521093 0.000000
0.367467 430.189723 3519.804899 0.426773
0.039477 298.928881 2813.992375 0.000000
0.582187 865.605850 2589.973986 0.182760
0.720660 862.620614 2588.427188 0.237060
0.468047 365.052945 1709.052081 0.531035
0.323230 60.226461 654.174306 0.433587
0.802088 94.213358 4096.266592 0.898645
0.410362 380.853339 3224.912868 0.499023
0.356871 648.157402 445.151805 0.146252
0.127897 490.306085 3536.268097 0.027365
0.094716 918.446775 1630.721509 0.000000
0.027588 305.206586 4699.702098 0.000000
0.014706 916.939843 4523.015932 0.000000
0.820063 534.727829 2479.820275 0.540456
0.477976 800.054724 794.651518 0.133320
0.848081 482.213563 402.082838 0.124170
0.962058 732.108769 3703.813720 0.640695
0.832415 671.638189 3093.208284 0.551435
0.138584 155.402617 3755.361925 0.140976
0.902015 628.072289 3449.877521 0.597212
0.463757 857.439483 367.742547 0.067415
0.292537 15.530034 1959.476927 0.551170
0.053359 665.062832 2297.685142 0.000000
0.379518 170.890968 561.318393 0.408556
0.662521 392.545803 2423.531781 0.531320
0.066226 600.831863 4497.154214 0.000000
0.073331 939.626646 3365.614134 0.000000
0.110836 62.873019 3497.187366 0.036761
0.540405 803.932855 4489.627039 0.631020
0.412377 484.972420 419.292275 0.137266
0.426891 3.277520 1585.900122 0.555031
0.624592 836.842244 4140.361827 0.465873
0.860949 887.997140 4278.025785 0.552939
0.159946 392.338889 3924.133855 0.206515
0.837113 92.973715 916.809355 0.420882
0.736829 953.538966 477.953684 0.075846
0.432070 632.316716 1418.889766 0.267972
0.584466 71.726885 851.508533 0.436693
0.667840 298.153036 3265.330265 0.654667
0.305046 193.967309 3538.380559 0.698466
0.506155 634.174832 1930.711198 0.410149
0.138118 720.364426 1135.462293 0.000000
0.827222 540.631836 4699.236153 0.818434
0.914571 68.746390 2167.617372 0.606400
0.805128 719.705371 3549.719234 0.603821
0.469240 305.456077 1657.827895 0.577832
0.239136 119.277412 4421.754246 0.350575
0.022898 665.645849 4900.449324 0.000000
0.154283 406.894248 3276.515485 0.124234
0.150392 996.284516 1513.399572 0.000000
0.553597 114.946484 3945.013579 0.831649
0.555641 681.480869 673.748051 0.210519
0.870045 750.717961 3133.848744 0.538847
0.632000 572.022261 1700.646099 0.354521
0.834037 500.340392 3361.037596 0.594182
0.318922 986.543634 2836.228712 0.009723
0.612113 594.056215 3375.062067 0.502990
0.348106 422.461732 3767.439383 0.469790
0.529459 643.373836 518.617197 0.204298
0.882298 705.961761 1188.817723 0.263765
0.428564 276.459566 3218.847119 0.681849
